id,name,level,exp,maxHP,maxMP,accuracy,evasion,speed,boss,summonType,paDamage,maDamage,pdr,mdr,push,hpRecovery,mpRecovery,publicReward,_url,_meta_raw
8140702,Rexton,95,2280,50000,200,200,37,-50,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8140702,"{""isBodyAttack"": true, ""level"": 95, ""maxHP"": 50000, ""maxMP"": 200, ""speed"": -50, ""physicalDamage"": 460, ""physicalDefense"": 840, ""magicDamage"": 510, ""magicDefense"": 550, ""accuracy"": 200, ""evasion"": 37, ""exp"": 2280, ""isUndead"": false, ""minimumPushDamage"": 5000, ""elementalAttributes"": ""L3S3"", ""summonType"": 1, ""revivesMonsterId"": []}"
8140703,Brexton,97,2500,55000,200,200,37,-50,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8140703,"{""isBodyAttack"": true, ""level"": 97, ""maxHP"": 55000, ""maxMP"": 200, ""speed"": -50, ""physicalDamage"": 470, ""physicalDefense"": 850, ""magicDamage"": 520, ""magicDefense"": 570, ""accuracy"": 200, ""evasion"": 37, ""exp"": 2500, ""isUndead"": false, ""minimumPushDamage"": 5000, ""elementalAttributes"": ""F2I3"", ""summonType"": 1, ""revivesMonsterId"": []}"
8141000,Spirit Viking,93,2100,50000,190,200,37,-40,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8141000,"{""isBodyAttack"": true, ""level"": 93, ""maxHP"": 50000, ""maxMP"": 190, ""speed"": -40, ""physicalDamage"": 430, ""physicalDefense"": 830, ""magicDamage"": 480, ""magicDefense"": 530, ""accuracy"": 200, ""evasion"": 37, ""exp"": 2100, ""isUndead"": false, ""minimumPushDamage"": 5000, ""elementalAttributes"": ""F2L3"", ""summonType"": 1, ""revivesMonsterId"": []}"
8141100,Gigantic Spirit Viking,98,2600,58000,220,205,38,-50,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8141100,"{""isBodyAttack"": true, ""level"": 98, ""maxHP"": 58000, ""maxMP"": 220, ""speed"": -50, ""physicalDamage"": 460, ""physicalDefense"": 845, ""magicDamage"": 520, ""magicDefense"": 580, ""accuracy"": 205, ""evasion"": 38, ""exp"": 2600, ""isUndead"": false, ""minimumPushDamage"": 5300, ""elementalAttributes"": ""F2L3"", ""summonType"": 1, ""revivesMonsterId"": []}"
8141300,Squid,94,2200,46000,190,200,37,-70,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8141300,"{""isBodyAttack"": true, ""level"": 94, ""maxHP"": 46000, ""maxMP"": 190, ""speed"": -70, ""physicalDamage"": 430, ""physicalDefense"": 830, ""magicDamage"": 485, ""magicDefense"": 525, ""accuracy"": 200, ""evasion"": 37, ""exp"": 2200, ""isUndead"": false, ""minimumPushDamage"": 4200, ""elementalAttributes"": ""S2F2"", ""summonType"": 1, ""revivesMonsterId"": []}"
8142000,Phantom Watch,95,2300,53000,200,200,37,-30,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8142000,"{""isBodyAttack"": true, ""level"": 95, ""maxHP"": 53000, ""maxMP"": 200, ""speed"": -30, ""physicalDamage"": 450, ""physicalDefense"": 835, ""magicDamage"": 500, ""magicDefense"": 530, ""accuracy"": 200, ""evasion"": 37, ""exp"": 2300, ""isUndead"": true, ""minimumPushDamage"": 5000, ""elementalAttributes"": ""H3I2F3"", ""summonType"": 1, ""revivesMonsterId"": []}"
8142100,Risell Squid,97,2500,49000,210,203,37,-70,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8142100,"{""isBodyAttack"": true, ""level"": 97, ""maxHP"": 49000, ""maxMP"": 210, ""speed"": -70, ""physicalDamage"": 445, ""physicalDefense"": 830, ""magicDamage"": 500, ""magicDefense"": 550, ""accuracy"": 203, ""evasion"": 37, ""exp"": 2500, ""isUndead"": false, ""minimumPushDamage"": 4300, ""elementalAttributes"": ""F2L2"", ""summonType"": 1, ""revivesMonsterId"": []}"
8143000,Grim Phantom Watch,99,2800,60000,220,205,38,-10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8143000,"{""isBodyAttack"": true, ""level"": 99, ""maxHP"": 60000, ""maxMP"": 220, ""speed"": -10, ""physicalDamage"": 465, ""physicalDefense"": 850, ""magicDamage"": 530, ""magicDefense"": 570, ""accuracy"": 205, ""evasion"": 38, ""exp"": 2800, ""isUndead"": true, ""minimumPushDamage"": 6000, ""elementalAttributes"": ""H3F3I1"", ""summonType"": 1, ""revivesMonsterId"": []}"
8150000,Crimson Balrog,100,3500,100000,500,180,40,,,0,,,,,,200,5,,https://maplestory.io/api/GMS/83/mob/8150000,"{""isBodyAttack"": true, ""level"": 100, ""maxHP"": 100000, ""maxMP"": 500, ""flySpeed"": 10, ""physicalDamage"": 500, ""physicalDefense"": 800, ""magicDamage"": 720, ""magicDefense"": 800, ""accuracy"": 180, ""evasion"": 40, ""exp"": 3500, ""isUndead"": false, ""minimumPushDamage"": 5000, ""hpRecovery"": 200, ""mpRecovery"": 5, ""elementalAttributes"": ""S1H3"", ""summonType"": 0, ""revivesMonsterId"": [], ""isBoss"": true}"
8150100,Shark,100,3000,56000,230,205,38,-40,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8150100,"{""isBodyAttack"": true, ""level"": 100, ""maxHP"": 56000, ""maxMP"": 230, ""speed"": -40, ""physicalDamage"": 490, ""physicalDefense"": 850, ""magicDamage"": 530, ""magicDefense"": 570, ""accuracy"": 205, ""evasion"": 38, ""exp"": 3000, ""isUndead"": false, ""minimumPushDamage"": 5500, ""elementalAttributes"": ""F2"", ""summonType"": 1, ""revivesMonsterId"": []}"
8150101,Cold Shark,102,3100,58500,240,205,38,-40,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8150101,"{""isBodyAttack"": true, ""level"": 102, ""maxHP"": 58500, ""maxMP"": 240, ""speed"": -40, ""physicalDamage"": 500, ""physicalDefense"": 855, ""magicDamage"": 535, ""magicDefense"": 575, ""accuracy"": 205, ""evasion"": 38, ""exp"": 3100, ""isUndead"": false, ""minimumPushDamage"": 5500, ""elementalAttributes"": ""F2I2"", ""summonType"": 1, ""revivesMonsterId"": []}"
8150200,Green Cornian,100,3000,56000,200,205,45,-10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8150200,"{""isBodyAttack"": true, ""level"": 100, ""maxHP"": 56000, ""maxMP"": 200, ""speed"": -10, ""physicalDamage"": 480, ""physicalDefense"": 800, ""magicDamage"": 0, ""magicDefense"": 500, ""accuracy"": 205, ""evasion"": 45, ""exp"": 3000, ""isUndead"": false, ""minimumPushDamage"": 5000, ""elementalAttributes"": ""S2"", ""summonType"": 1, ""revivesMonsterId"": []}"
8150201,Dark Cornian,105,3700,67000,200,205,45,-10,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8150201,"{""isBodyAttack"": true, ""level"": 105, ""maxHP"": 67000, ""maxMP"": 200, ""speed"": -10, ""physicalDamage"": 495, ""physicalDefense"": 800, ""magicDamage"": 0, ""magicDefense"": 500, ""accuracy"": 205, ""evasion"": 45, ""exp"": 3700, ""isUndead"": false, ""minimumPushDamage"": 5000, ""elementalAttributes"": ""S2"", ""summonType"": 1, ""revivesMonsterId"": []}"
8150300,Red Wyvern,97,2500,53000,210,203,37,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8150300,"{""isBodyAttack"": true, ""level"": 97, ""maxHP"": 53000, ""maxMP"": 210, ""speed"": -20, ""physicalDamage"": 450, ""physicalDefense"": 830, ""magicDamage"": 500, ""magicDefense"": 550, ""accuracy"": 203, ""evasion"": 37, ""exp"": 2500, ""isUndead"": false, ""minimumPushDamage"": 5000, ""elementalAttributes"": ""F2I3"", ""summonType"": 1, ""revivesMonsterId"": []}"
8150301,Blue Wyvern,101,3050,57000,250,205,38,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8150301,"{""isBodyAttack"": true, ""level"": 101, ""maxHP"": 57000, ""maxMP"": 250, ""speed"": -20, ""physicalDamage"": 495, ""physicalDefense"": 850, ""magicDamage"": 535, ""magicDefense"": 570, ""accuracy"": 205, ""evasion"": 38, ""exp"": 3050, ""isUndead"": false, ""minimumPushDamage"": 5000, ""elementalAttributes"": ""F3I2"", ""summonType"": 1, ""revivesMonsterId"": []}"
8150302,Dark Wyvern,103,3150,60000,250,205,38,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8150302,"{""isBodyAttack"": true, ""level"": 103, ""maxHP"": 60000, ""maxMP"": 250, ""speed"": -20, ""physicalDamage"": 505, ""physicalDefense"": 900, ""magicDamage"": 540, ""magicDefense"": 580, ""accuracy"": 205, ""evasion"": 38, ""exp"": 3150, ""isUndead"": false, ""minimumPushDamage"": 5000, ""summonType"": 1, ""revivesMonsterId"": []}"
8160000,Gatekeeper,108,4300,78000,200,210,37,-50,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8160000,"{""isBodyAttack"": true, ""level"": 108, ""maxHP"": 78000, ""maxMP"": 200, ""speed"": -50, ""physicalDamage"": 550, ""physicalDefense"": 900, ""magicDamage"": 600, ""magicDefense"": 650, ""accuracy"": 210, ""evasion"": 37, ""exp"": 4300, ""isUndead"": false, ""minimumPushDamage"": 5500, ""elementalAttributes"": ""L2"", ""summonType"": 1, ""revivesMonsterId"": [], ""isAutoAggro"": true}"
8170000,Thanatos,108,4100,70000,300,210,38,-50,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8170000,"{""isBodyAttack"": true, ""level"": 108, ""maxHP"": 70000, ""maxMP"": 300, ""speed"": -50, ""physicalDamage"": 510, ""physicalDefense"": 850, ""magicDamage"": 620, ""magicDefense"": 680, ""accuracy"": 210, ""evasion"": 38, ""exp"": 4100, ""isUndead"": true, ""minimumPushDamage"": 5500, ""elementalAttributes"": ""H3I2"", ""summonType"": 1, ""revivesMonsterId"": [], ""isAutoAggro"": true}"
8180000,Manon,105,13500,3700000,1500,200,39,-20,,1,,,,,,300,20,TRUE,https://maplestory.io/api/GMS/83/mob/8180000,"{""isBodyAttack"": true, ""level"": 105, ""maxHP"": 3700000, ""maxMP"": 1500, ""speed"": -20, ""physicalDamage"": 550, ""physicalDefense"": 900, ""magicDamage"": 680, ""magicDefense"": 850, ""accuracy"": 200, ""evasion"": 39, ""exp"": 13500, ""isUndead"": false, ""minimumPushDamage"": 5000, ""hpRecovery"": 300, ""mpRecovery"": 20, ""elementalAttributes"": ""F2I3"", ""summonType"": 1, ""hpTagColor"": 1, ""hpTagBackgroundColor"": 5, ""hpGaugeHide"": true, ""revivesMonsterId"": [], ""isBoss"": true, ""isAutoAggro"": true, ""publicReward"": true}"
8180001,Griffey,105,13500,3700000,1500,200,39,-20,,1,,,,,,300,20,TRUE,https://maplestory.io/api/GMS/83/mob/8180001,"{""isBodyAttack"": true, ""level"": 105, ""maxHP"": 3700000, ""maxMP"": 1500, ""speed"": -20, ""physicalDamage"": 550, ""physicalDefense"": 900, ""magicDamage"": 680, ""magicDefense"": 850, ""accuracy"": 200, ""evasion"": 39, ""exp"": 13500, ""isUndead"": false, ""minimumPushDamage"": 5000, ""hpRecovery"": 300, ""mpRecovery"": 20, ""elementalAttributes"": ""L2S3"", ""summonType"": 1, ""hpTagColor"": 1, ""hpTagBackgroundColor"": 5, ""hpGaugeHide"": true, ""revivesMonsterId"": [], ""isBoss"": true, ""isAutoAggro"": true, ""publicReward"": true}"
8190000,Jr. Newtie,105,3800,68000,200,205,38,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8190000,"{""isBodyAttack"": true, ""level"": 105, ""maxHP"": 68000, ""maxMP"": 200, ""speed"": 0, ""physicalDamage"": 500, ""physicalDefense"": 750, ""magicDamage"": 550, ""magicDefense"": 680, ""accuracy"": 205, ""evasion"": 38, ""exp"": 3800, ""isUndead"": false, ""minimumPushDamage"": 5000, ""summonType"": 1, ""revivesMonsterId"": [], ""isAutoAggro"": true}"
8190001,Jr. Newtie,105,0,68000,200,205,38,0,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8190001,"{""isBodyAttack"": true, ""level"": 105, ""maxHP"": 68000, ""maxMP"": 200, ""speed"": 0, ""physicalDamage"": 500, ""physicalDefense"": 750, ""magicDamage"": 550, ""magicDefense"": 680, ""accuracy"": 205, ""evasion"": 38, ""exp"": 0, ""isUndead"": false, ""minimumPushDamage"": 5000, ""summonType"": 1, ""revivesMonsterId"": [], ""isAutoAggro"": true, ""monsterBookId"": 8190000}"
8190002,Nest Golem,110,8050,80000,240,210,38,-50,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8190002,"{""isBodyAttack"": true, ""level"": 110, ""maxHP"": 80000, ""maxMP"": 240, ""speed"": -50, ""physicalDamage"": 580, ""physicalDefense"": 900, ""magicDamage"": 650, ""magicDefense"": 600, ""accuracy"": 210, ""evasion"": 38, ""exp"": 8050, ""isUndead"": false, ""minimumPushDamage"": 5000, ""summonType"": 1, ""revivesMonsterId"": []}"
8190003,Skelegon,110,4500,80000,240,210,38,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8190003,"{""isBodyAttack"": true, ""level"": 110, ""maxHP"": 80000, ""maxMP"": 240, ""speed"": -20, ""physicalDamage"": 520, ""physicalDefense"": 800, ""magicDamage"": 660, ""magicDefense"": 700, ""accuracy"": 210, ""evasion"": 38, ""exp"": 4500, ""isUndead"": true, ""minimumPushDamage"": 5000, ""elementalAttributes"": ""H3"", ""summonType"": 1, ""revivesMonsterId"": []}"
8190004,Skelosaurus,113,4750,85000,250,210,38,-20,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8190004,"{""isBodyAttack"": true, ""level"": 113, ""maxHP"": 85000, ""maxMP"": 250, ""speed"": -20, ""physicalDamage"": 530, ""physicalDefense"": 810, ""magicDamage"": 670, ""magicDefense"": 710, ""accuracy"": 210, ""evasion"": 38, ""exp"": 4750, ""isUndead"": true, ""minimumPushDamage"": 5000, ""elementalAttributes"": ""H3"", ""summonType"": 1, ""revivesMonsterId"": []}"
8190005,Nest Golem,110,4450,80000,240,210,38,-50,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8190005,"{""isBodyAttack"": true, ""level"": 110, ""maxHP"": 80000, ""maxMP"": 240, ""speed"": -50, ""physicalDamage"": 580, ""physicalDefense"": 900, ""magicDamage"": 650, ""magicDefense"": 600, ""accuracy"": 210, ""evasion"": 38, ""exp"": 4450, ""isUndead"": false, ""minimumPushDamage"": 5000, ""summonType"": 1, ""revivesMonsterId"": [], ""linksToOtherMob"": 8190002}"
8200000,Eye of Time,80,850,24000,300,140,30,-40,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8200000,"{""isBodyAttack"": true, ""level"": 80, ""maxHP"": 24000, ""maxMP"": 300, ""speed"": -40, ""physicalDamage"": 350, ""physicalDefense"": 650, ""magicDamage"": 410, ""magicDefense"": 450, ""accuracy"": 140, ""evasion"": 30, ""exp"": 850, ""isUndead"": false, ""minimumPushDamage"": 2800, ""summonType"": 1, ""revivesMonsterId"": []}"
8200001,Memory Monk,91,1900,41000,195,190,37,-70,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8200001,"{""isBodyAttack"": true, ""level"": 91, ""maxHP"": 41000, ""maxMP"": 195, ""speed"": -70, ""physicalDamage"": 400, ""physicalDefense"": 650, ""magicDamage"": 460, ""magicDefense"": 670, ""accuracy"": 190, ""evasion"": 37, ""exp"": 1900, ""isUndead"": false, ""minimumPushDamage"": 4000, ""elementalAttributes"": ""S2L2"", ""summonType"": 1, ""revivesMonsterId"": []}"
8200002,Memory Monk Trainee,94,2200,45000,200,195,37,-60,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8200002,"{""isBodyAttack"": true, ""level"": 94, ""maxHP"": 45000, ""maxMP"": 200, ""speed"": -60, ""physicalDamage"": 420, ""physicalDefense"": 660, ""magicDamage"": 510, ""magicDefense"": 720, ""accuracy"": 195, ""evasion"": 37, ""exp"": 2200, ""isUndead"": false, ""minimumPushDamage"": 4000, ""elementalAttributes"": ""S2L2"", ""summonType"": 1, ""revivesMonsterId"": []}"
8200003,Memory Guardian,98,2600,53000,200,200,37,-60,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8200003,"{""isBodyAttack"": true, ""level"": 98, ""maxHP"": 53000, ""maxMP"": 200, ""speed"": -60, ""physicalDamage"": 460, ""physicalDefense"": 870, ""magicDamage"": 525, ""magicDefense"": 530, ""accuracy"": 200, ""evasion"": 37, ""exp"": 2600, ""isUndead"": false, ""minimumPushDamage"": 5000, ""elementalAttributes"": ""S2L2"", ""summonType"": 1, ""revivesMonsterId"": []}"
8200004,Chief Memory Guardian,101,3100,59000,200,205,37,-50,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8200004,"{""isBodyAttack"": true, ""level"": 101, ""maxHP"": 59000, ""maxMP"": 200, ""speed"": -50, ""physicalDamage"": 500, ""physicalDefense"": 910, ""magicDamage"": 545, ""magicDefense"": 540, ""accuracy"": 205, ""evasion"": 37, ""exp"": 3100, ""isUndead"": false, ""minimumPushDamage"": 5000, ""elementalAttributes"": ""S2L2"", ""summonType"": 1, ""revivesMonsterId"": []}"
8200005,Qualm Monk,106,3350,71000,200,205,37,-70,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8200005,"{""isBodyAttack"": true, ""level"": 106, ""maxHP"": 71000, ""maxMP"": 200, ""speed"": -70, ""physicalDamage"": 520, ""physicalDefense"": 690, ""magicDamage"": 560, ""magicDefense"": 750, ""accuracy"": 205, ""evasion"": 37, ""exp"": 3350, ""isUndead"": false, ""minimumPushDamage"": 6000, ""elementalAttributes"": ""I2F3L3"", ""summonType"": 1, ""revivesMonsterId"": []}"
8200006,Qualm Monk Trainee,109,3600,79000,250,210,38,-60,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8200006,"{""isBodyAttack"": true, ""level"": 109, ""maxHP"": 79000, ""maxMP"": 250, ""speed"": -60, ""physicalDamage"": 530, ""physicalDefense"": 700, ""magicDamage"": 600, ""magicDefense"": 800, ""accuracy"": 210, ""evasion"": 38, ""exp"": 3600, ""isUndead"": false, ""minimumPushDamage"": 7000, ""elementalAttributes"": ""I2F3L3"", ""summonType"": 1, ""revivesMonsterId"": []}"
8200007,Qualm Guardian,113,4500,90000,260,210,39,-60,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8200007,"{""isBodyAttack"": true, ""level"": 113, ""maxHP"": 90000, ""maxMP"": 260, ""speed"": -60, ""physicalDamage"": 560, ""physicalDefense"": 940, ""magicDamage"": 638, ""magicDefense"": 570, ""accuracy"": 210, ""evasion"": 39, ""exp"": 4500, ""isUndead"": false, ""minimumPushDamage"": 8000, ""elementalAttributes"": ""I2F3L3"", ""summonType"": 1, ""revivesMonsterId"": []}"
8200008,Chief Qualm Guardian,116,4960,99000,270,215,40,-50,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8200008,"{""isBodyAttack"": true, ""level"": 116, ""maxHP"": 99000, ""maxMP"": 270, ""speed"": -50, ""physicalDamage"": 575, ""physicalDefense"": 990, ""magicDamage"": 655, ""magicDefense"": 590, ""accuracy"": 215, ""evasion"": 40, ""exp"": 4960, ""isUndead"": false, ""minimumPushDamage"": 8000, ""elementalAttributes"": ""I2F3L3"", ""summonType"": 1, ""revivesMonsterId"": []}"
8200009,Oblivion Monk,121,5750,115000,300,215,41,-70,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8200009,"{""isBodyAttack"": true, ""level"": 121, ""maxHP"": 115000, ""maxMP"": 300, ""speed"": -70, ""physicalDamage"": 605, ""physicalDefense"": 740, ""magicDamage"": 685, ""magicDefense"": 870, ""accuracy"": 215, ""evasion"": 41, ""exp"": 5750, ""isUndead"": false, ""minimumPushDamage"": 9000, ""elementalAttributes"": ""F2S3"", ""summonType"": 1, ""revivesMonsterId"": []}"
8200010,Oblivion Monk Trainee,124,6150,123000,320,220,43,-60,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8200010,"{""isBodyAttack"": true, ""level"": 124, ""maxHP"": 123000, ""maxMP"": 320, ""speed"": -60, ""physicalDamage"": 620, ""physicalDefense"": 760, ""magicDamage"": 700, ""magicDefense"": 910, ""accuracy"": 220, ""evasion"": 43, ""exp"": 6150, ""isUndead"": false, ""minimumPushDamage"": 9000, ""elementalAttributes"": ""F2S3"", ""summonType"": 1, ""revivesMonsterId"": []}"
8200011,Oblivion Guardian,128,6670,133000,340,220,45,-60,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8200011,"{""isBodyAttack"": true, ""level"": 128, ""maxHP"": 133000, ""maxMP"": 340, ""speed"": -60, ""physicalDamage"": 635, ""physicalDefense"": 1030, ""magicDamage"": 715, ""magicDefense"": 630, ""accuracy"": 220, ""evasion"": 45, ""exp"": 6670, ""isUndead"": false, ""minimumPushDamage"": 10000, ""elementalAttributes"": ""F2S3"", ""summonType"": 1, ""revivesMonsterId"": []}"
8200012,Chief Oblivion Guardian,131,7060,141000,360,230,47,-50,,1,,,,,,,,,https://maplestory.io/api/GMS/83/mob/8200012,"{""isBodyAttack"": true, ""level"": 131, ""maxHP"": 141000, ""maxMP"": 360, ""speed"": -50, ""physicalDamage"": 645, ""physicalDefense"": 1060, ""magicDamage"": 725, ""magicDefense"": 680, ""accuracy"": 230, ""evasion"": 47, ""exp"": 7060, ""isUndead"": false, ""minimumPushDamage"": 10000, ""elementalAttributes"": ""F2S3"", ""summonType"": 1, ""revivesMonsterId"": []}"
8220000,Eliza,83,2800,87000,320,150,30,-50,,1,,,,,,100,5,,https://maplestory.io/api/GMS/83/mob/8220000,"{""isBodyAttack"": true, ""level"": 83, ""maxHP"": 87000, ""maxMP"": 320, ""speed"": -50, ""physicalDamage"": 420, ""physicalDefense"": 600, ""magicDamage"": 400, ""magicDefense"": 450, ""accuracy"": 150, ""evasion"": 30, ""exp"": 2800, ""isUndead"": false, ""minimumPushDamage"": 3000, ""hpRecovery"": 100, ""mpRecovery"": 5, ""summonType"": 1, ""hpTagColor"": 1, ""hpTagBackgroundColor"": 5, ""hpGaugeHide"": true, ""revivesMonsterId"": [], ""isBoss"": true, ""isAutoAggro"": true}"
8220001,Snowman,90,5200,120000,300,195,38,0,,1,,,,,,110,5,,https://maplestory.io/api/GMS/83/mob/8220001,"{""isBodyAttack"": true, ""level"": 90, ""maxHP"": 120000, ""maxMP"": 300, ""speed"": 0, ""physicalDamage"": 450, ""physicalDefense"": 800, ""magicDamage"": 430, ""magicDefense"": 500, ""accuracy"": 195, ""evasion"": 38, ""exp"": 5200, ""isUndead"": false, ""minimumPushDamage"": 3000, ""hpRecovery"": 110, ""mpRecovery"": 5, ""summonType"": 1, ""hpTagColor"": 1, ""hpTagBackgroundColor"": 5, ""hpGaugeHide"": true, ""revivesMonsterId"": [], ""isBoss"": true, ""isAutoAggro"": true}"
8220002,Chimera,85,3000,96000,350,160,27,-30,,1,,,,,,100,5,,https://maplestory.io/api/GMS/83/mob/8220002,"{""isBodyAttack"": true, ""level"": 85, ""maxHP"": 96000, ""maxMP"": 350, ""speed"": -30, ""physicalDamage"": 430, ""physicalDefense"": 700, ""magicDamage"": 430, ""magicDefense"": 465, ""accuracy"": 160, ""evasion"": 27, ""exp"": 3000, ""isUndead"": false, ""minimumPushDamage"": 3000, ""hpRecovery"": 100, ""mpRecovery"": 5, ""summonType"": 1, ""hpTagColor"": 1, ""hpTagBackgroundColor"": 5, ""hpGaugeHide"": true, ""revivesMonsterId"": [], ""isBoss"": true, ""isAutoAggro"": true}"
8220003,Leviathan,120,47355,13400000,3500,230,41,-20,,1,,,,,,1000,100,,https://maplestory.io/api/GMS/83/mob/8220003,"{""isBodyAttack"": true, ""level"": 120, ""maxHP"": 13400000, ""maxMP"": 3500, ""speed"": -20, ""physicalDamage"": 620, ""physicalDefense"": 950, ""magicDamage"": 710, ""magicDefense"": 1050, ""accuracy"": 230, ""evasion"": 41, ""exp"": 47355, ""isUndead"": false, ""minimumPushDamage"": 10000, ""hpRecovery"": 1000, ""mpRecovery"": 100, ""elementalAttributes"": ""F2I2"", ""summonType"": 1, ""hpTagColor"": 1, ""hpTagBackgroundColor"": 5, ""hpGaugeHide"": true, ""revivesMonsterId"": [], ""isBoss"": true, ""isAutoAggro"": true}"
